GSM2612096	GSM2612097	GSM2612098	GSM2612099	GSM2612100	GSM2612101	GSM2612102	GSM2612103	GSM2612104	GSM2612105	GSM2612106	GSM2612107	GSM2612108	GSM2612109	GSM2612110	GSM2612111	GSM2612112	GSM2612113	GSM2612114	GSM2612115	GSM2612116	GSM2612117	GSM2612118	GSM2612119	GSM2612120	GSM2612121	GSM2612122	GSM2612123	GSM2612124	GSM2612125	GSM2612126	GSM2612127	GSM2612128	GSM2612129	GSM2612130	GSM2612131	GSM2612132	GSM2612133	GSM2612134	GSM2612135	GSM2612136	GSM2612137	GSM2612138	GSM2612139	GSM2612140	GSM2612141	GSM2612142	GSM2612143	GSM2612144	GSM2612145	GSM2612146	GSM2612147	GSM2612148	GSM2612149	GSM2612150	GSM2612151	GSM2612152	GSM2612153	GSM2612154	GSM2612155	GSM2612156	GSM2612157	GSM2612158	GSM2612159	GSM2612160	GSM2612161	GSM2612162	GSM2612163	GSM2612164	GSM2612165	GSM2612166	GSM2612167	GSM2612168	GSM2612169	GSM2612170	GSM2612171	GSM2612172	GSM2612173	GSM2612174	GSM2612175	GSM2612176	GSM2612177	GSM2612178	GSM2612179	GSM2612180	GSM2612181	GSM2612182	GSM2612183	GSM2612184	GSM2612185	GSM2612186	GSM2612187	GSM2612188	GSM2612189	GSM2612190	GSM2612191	GSM2612192	GSM2612193	GSM2612194	GSM2612195	GSM2612196	GSM2612197	GSM2612198	GSM2612199	GSM2612200	GSM2612201	GSM2612202	GSM2612203	GSM2612204	GSM2612205	GSM2612206	GSM2612207	GSM2612208	GSM2612209	GSM2612210	GSM2612211	GSM2612212	GSM2612213	GSM2612214	GSM2612215	GSM2612216	GSM2612217	GSM2612218	GSM2612219	GSM2612220	GSM2612221	GSM2612222	GSM2612223	GSM2612224	GSM2612225	GSM2612226	GSM2612227	GSM2612228	GSM2612229	GSM2612230	GSM2612231	GSM2612232	GSM2612233	GSM2612234	GSM2612235	GSM2612236	GSM2612237	GSM2612238	GSM2612239	GSM2612240	GSM2612241	GSM2612242	GSM2612243	GSM2612244	GSM2612245	GSM2612246	GSM2612247	GSM2612248	GSM2612249	GSM2612250	GSM2612251	GSM2612252	GSM2612253	GSM2612254	GSM2612255	GSM2612256	GSM2612257	GSM2612258	GSM2612259	GSM2612260	GSM2612261	GSM2612262	GSM2612263	GSM2612264	GSM2612265	GSM2612266	GSM2612267	GSM2612268	GSM2612269	GSM2612270	GSM2612271	GSM2612272	GSM2612273	GSM2612274	GSM2612275	GSM2612276	GSM2612277	GSM2612278	GSM2612279	GSM2612280	GSM2612281	GSM2612282	GSM2612283	GSM2612284	GSM2612285	GSM2612286	GSM2612287
KLRG1	6.474215075	6.387243636	7.186119636	7.341338663	7.318992253	7.236333054	7.62163661	6.598267877	6.795465101	6.614707864	6.099971375	7.520213898	6.044416353	6.035330444	8.078600885	6.760081389	6.588474313	7.242320578	7.017175023	7.182699999	7.235943136	7.223340759	7.299533034	8.284447508	5.543514653	7.375467848	6.306304768	7.37969409	6.940516246	6.871747403	8.013237127	7.873011655	6.881902612	6.954543563	7.99465865	5.816662172	6.945233977	6.770385124	7.563049693	5.57116342	6.473303455	5.670778422	7.453640464	6.901120052	6.324334558	5.329543535	5.195143896	5.861061413	5.622333036	7.108855213	6.220473374	6.394485303	6.945570128	6.571140774	7.37500418	6.263575309	6.453797389	5.597760306	6.888394891	6.933607339	7.034217759	7.517461902	7.266787054	7.34008194	7.28372583	6.575330772	4.478900095	6.566751457	7.688970962	6.937130295	5.986074034	7.224572906	6.895274498	5.795349116	6.743314193	5.53769731	6.442060642	6.329774651	6.519698241	6.778699331	7.124870938	6.18629435	6.155583308	7.478732042	7.144774808	5.985327441	6.440296579	7.287147293	5.829113207	6.515207572	5.089232442	8.118341501	6.555418913	6.769378568	6.124580475	7.406395459	7.36599810194933	5.86702137200175	7.35936349209002	7.14183778477494	7.2187217959251	7.25207470353501	6.62206611699045	7.14998138950839	6.90091620504222	8.21641359155631	7.82446772831507	7.19480273777909	7.45404225812646	6.68706433725475	6.25314009160174	6.27580946512485	6.53606199613777	5.29440959451256	7.18241113385328	7.42382690178909	6.83418696032935	6.87829696621057	6.67060596963393	6.03884889596905	6.53207447920157	5.88069674297274	5.73455592742669	8.26384724193205	7.53913784947629	6.64465004668929	6.85018916525737	5.05352905485265	5.61212701070025	6.68865836770328	7.15153948612081	6.71425565649997	5.11603639596622	7.14733107633741	7.89329770226434	6.5014135054539	6.26148133633872	6.64068143870966	6.83357852639676	6.783919389694	7.70449441185161	7.04040550733597	6.73859990952765	7.60663688401306	7.41531569093555	7.22975737515157	6.58884872820708	5.7666583916913	6.78176789290934	7.12937150001894	6.39785932512559	8.19018080822169	7.56579863339976	6.71742585457982	6.51162033917264	5.9046198304156	7.02230812610579	7.52845752501662	6.95473847204524	6.43651631455304	6.89521316233418	5.39784094400032	7.64259892813664	6.85258536439713	5.22902658471987	7.07396450981587	5.02922656911694	6.34635611224302	6.29730455774448	7.18180222493899	7.51056885191353	6.56479224511508	6.57403337581284	6.80898229253147	7.09518976512061	6.75742480620029	6.46909304780707	6.44251679115946	5.77194354633344	7.06465604722766	5.13842582850774	5.60762172312724	6.50985443462541	6.38618501853166	7.28307151977796	5.78480441482511	7.10960003821874	6.54072559102003	7.22380353745066	6.26980444654403	7.40323647801862	6.72568351193903
KLRB1	9.672519741	10.17804065	10.4189969	10.41486081	10.17181039	10.29452909	10.26147652	9.78552458	9.860843198	9.972413647	10.04917259	10.02891825	9.673741886	9.93998778	10.71648029	9.894078525	10.34096764	9.635890878	10.39583898	9.856158454	10.42825378	10.82484108	9.467775147	9.161314942	9.588182849	10.46432752	9.114472392	10.73411926	10.03593812	9.987857063	10.44740643	9.88375659	10.01703415	9.525782294	10.30427728	10.28835284	9.773842678	9.999162791	9.689156496	9.457780975	9.564231289	8.707993903	9.852054596	10.59628341	9.570978281	9.51666272	9.539398617	9.439708604	9.681006535	9.848255749	9.396916637	9.514067092	9.997680054	10.039905	8.46936585	9.937647068	10.45536879	9.481424363	9.752809136	9.67026325	9.48033638	9.708847602	10.0658088	9.73052567	10.64462518	9.458051287	9.065159352	9.143254868	10.3451257	9.400925801	9.515191516	10.13777589	10.29591909	9.236857913	10.16503452	8.925311359	10.2029974	9.281560176	8.767824016	10.08902739	10.1364936	10.04280596	9.202201588	10.27974783	9.722522325	9.755489493	9.428332523	10.17068887	9.471412928	9.488054624	10.65708741	9.626812725	9.19335139	9.781923974	10.43008473	10.22230709	10.3013980546092	10.1148731641379	10.5134600646238	10.1734771466777	9.95708642412152	9.86695296427454	9.71582263819767	9.31367027319998	9.33076396536618	9.25315667258694	9.84764638170636	9.77409543166532	9.99107808859078	9.82948343487781	9.74704363932778	9.8090376722608	10.5661744370003	9.31900011568561	9.62381009705327	10.0081636785346	9.63696636445111	9.50673730127739	10.2009515554621	9.51868929197543	10.1393547121145	9.48384669770103	10.1393144972289	9.86717724320568	9.77169021376215	10.2018831520924	9.14767810267812	9.54670474510652	10.2272688410215	9.97850320014203	10.5814671972629	9.62961492036515	8.5850636037688	10.0937004708241	9.54040659781115	9.92766657659984	10.0428736540873	9.2123543499895	9.05901863660844	9.80432364865391	10.0637646243342	10.2546728768634	10.1537013501022	10.4553695382954	10.5916298909245	10.281042458734	10.1395900449015	9.26543392499086	9.99834669720999	9.81024327643551	9.4168647856425	9.93132912410992	9.79816385413289	10.1608010675605	10.8254378197154	9.51994089335965	10.6499829575338	10.3457739980421	9.72197464076247	9.57683589229475	10.4361355191037	9.10629674896401	9.66638553457495	9.69057732986135	9.42034482680824	9.53802329806815	8.88241049449723	9.23483596488719	9.6260366070137	9.05098131749356	10.5508820957467	9.08503150853844	9.6091809578391	10.1827843437208	10.3733187305002	9.05074315977331	10.2432164331204	9.97513080637359	10.1358026526685	9.59559775221603	8.88109669284085	9.21891409955514	10.388125141668	9.9096497597659	10.4387587553598	9.68645581027645	9.79635446200982	10.0466085305283	10.4601946461709	9.64667952532708	10.8913555341509	10.4552878714501
SYTL2	6.110307862	6.290348554	7.259179598	6.374176684	6.464337996	6.227468184	7.08693443	5.951664712	6.496270518	5.878401639	6.27766021	6.260005073	5.927210653	6.483877867	7.12333226	5.970677402	6.937215798	6.133002141	6.898584665	6.759558511	6.231370948	6.857870865	6.862655136	5.603037401	6.271664539	5.223843902	5.458115158	7.358636431	6.573880353	5.482187901	6.134756648	6.860782394	5.835457916	4.38143534	6.539628262	4.724030639	6.209797692	6.067984095	6.665464557	3.546037793	5.681868688	6.256559643	5.749698754	5.656773162	4.966082972	5.352550457	5.669987825	6.275425531	4.88250686	6.599630476	5.477573473	5.678243587	6.206072277	6.413354277	5.985730872	6.069023842	5.643861246	4.969859696	5.988890343	5.773773075	6.05463447	6.78942495	6.045106401	6.206728746	5.761544162	5.356112876	4.346914298	5.592682276	6.988440727	5.559691747	4.987627489	6.368027556	7.397762266	5.131433615	6.074086864	4.531491497	6.345817276	5.221837319	4.947624437	5.134843278	6.503538107	6.029884376	4.833215752	6.675949186	5.819383178	6.37974618	6.146419101	5.813833854	4.886445775	5.711148205	4.747494957	6.442487371	5.22620068	7.025608116	6.847771197	6.876100343	7.37376603094319	6.54047422024623	6.962420681871	5.83138382194839	6.7031808212014	6.69406372983326	6.33477547634831	5.50738852826321	5.54282724842931	6.22999732900792	6.83358015089221	5.82015684665846	7.18785640830364	5.54371005076073	4.92514949343058	6.6457042570433	6.64460106077587	5.54674661035468	6.71040996020883	5.9518084297388	4.42785064498488	5.51636443471968	5.27146959901162	5.4946508468087	5.7769206585174	5.04404176135495	6.58400966894379	6.75957029393485	6.11481086529002	6.40904922402287	6.1634864588919	5.78147450158761	6.19917047392408	5.89766209040007	6.45153319154716	5.75444430493786	4.48842376768661	6.19132340900244	6.24519514183516	5.57264068070361	5.33198609795552	6.32537769306188	5.24722443402088	5.89193542953264	6.99021331240618	6.53744328228716	5.85515251221863	6.0946496644333	5.99724943910924	5.65282331177155	6.86253773945313	5.51385714064778	5.26487501129939	4.93512049957426	6.30846905944861	6.78105762908624	6.00039438786925	7.18697876289988	6.94473048277519	5.13247182366478	7.03284064528805	6.39171457097005	5.82356936680686	5.95690392557816	5.73202136097045	5.4709859273124	6.50983491119976	6.63780177649928	4.34808080994642	6.27426816296548	4.18808729701017	5.76796260216957	5.83598744518272	6.71910630397111	6.78488107354166	5.43612963585548	5.91972145089396	6.61934324177775	5.86202972217139	5.51476953197644	5.31204967546162	5.11145188520226	6.83314677238308	5.63801023021208	4.88363865591419	4.75374884175083	5.94218938864445	5.56212620730443	6.32985249970445	5.39168409764871	5.96676439072791	6.03191508345015	6.25892761654695	5.90793446324258	6.87459876831663	5.97767657101625
IFI27	5.848297615	5.369550985	4.940252132	7.502728953	4.853566109	4.743535381	4.847004742	5.719139671	5.101684527	5.275328293	4.206811318	5.26832226	5.173749087	5.088840771	4.119836423	6.855374783	4.559519054	6.309498244	6.025934683	6.311243089	4.843895273	5.663082728	5.664243533	5.709916883	5.081639374	4.510539047	6.883265844	5.288196782	5.380513676	5.439982855	4.688233309	5.440896525	5.519861008	5.056298057	6.612243798	4.38972924	4.959728667	5.313403107	5.138094768	6.79771147	5.426249606	5.253555415	5.79951182	5.518144817	6.313944145	6.102706242	5.287417426	6.494992868	5.220154497	4.495012137	5.317576657	4.863934032	5.737200336	4.708277969	5.747000743	5.270194852	5.533219838	5.285260724	6.532768537	5.689777721	4.458713225	5.955944888	5.676776841	5.320869769	6.004926819	5.071957859	5.479185118	5.040560906	5.212037669	5.588597014	9.341495106	5.121385205	4.67272973	6.310479158	5.128250265	11.62323843	5.358742487	5.123443553	5.968782749	5.685707278	5.90470758	7.150280475	4.975248532	4.829761312	5.227295093	5.318115871	5.336441133	5.415209449	5.659859275	5.122316806	5.464042491	5.590942964	5.50763187	5.061901239	5.204745477	4.814505634	4.94947094188842	7.8190567603325	5.10072752081336	5.22971404560526	5.23755932389308	4.83588293044266	5.69349989664318	5.49750983041105	5.79405834742406	5.6855703186329	5.29567813028781	5.32359487190215	9.20945963238396	5.0883680165118	5.44795375326955	4.70521556931854	6.04932836657262	5.20301902960257	4.85633599398558	4.99482835491754	6.2446081585922	4.98696048911478	4.85675909234507	4.90243100175379	5.33748596467231	4.84302232929924	4.73706682976259	5.39037564700286	5.19308144484637	5.09395400536177	4.79937850809689	5.24987144063603	4.75422963414501	5.67653401314088	5.5220139988737	4.80642173404971	7.73838762234369	5.26107656840855	5.11443466676771	5.49998209102711	5.35641788432623	5.07596586260439	5.34785606666287	5.14776148070392	5.03314879585512	4.50111243046156	4.89171362817808	5.27072969608956	4.71984303004282	5.35301000842983	4.72228737774469	5.16320062692481	6.54147666940999	5.19470298311902	4.70129963819553	5.79851821548917	5.53134549900727	4.92639261677642	5.33851222055535	5.53284399375101	4.8196233023166	5.78832879953113	10.5483701098251	5.11710685088271	5.11237214501459	4.97336197399711	5.5816595284629	5.61826275302756	5.27880957956131	4.61646477432396	8.069612826305	5.48190052427608	4.93672409856264	5.30426171436333	5.47488458153015	8.34290905232294	5.36363681129852	5.30239379159035	5.36511880197961	7.66734954979813	4.92701607391034	6.6040970447101	4.98290765150242	5.21469173028104	4.79265408208138	5.32666208088216	5.16635421237178	5.05181967883863	5.18765373270296	8.54715352923125	6.93394461276025	6.16173349658257	5.69872191032846	5.56438328783915	6.09300677999721	4.84793462207484
RSAD2	7.045710787	6.854534945	9.646790189	11.69239267	8.75982848	8.486358194	7.56339303	6.68634482	7.644042845	7.308446403	6.824124368	10.03258623	7.633362417	6.500990425	7.548373155	8.34007903	8.020470372	9.074021353	8.089382238	12.24783115	7.313964969	9.076881545	8.077553269	8.07803564	6.861863217	6.377481696	7.906796588	7.993868018	8.174548143	7.94037771	6.372093134	7.832940893	6.9388394	8.102980317	7.87241499	8.662719242	8.158023563	7.035347507	7.755993783	8.380423096	7.683034651	9.596710493	7.886029357	8.066234799	8.704031429	8.338690939	7.529214095	11.18118978	8.44444491	8.410346537	8.148617982	7.660101426	8.351438591	7.179651534	7.697333232	8.158128689	8.231842822	9.971318214	8.099537258	7.688718014	8.860895004	9.021330211	6.106252223	8.370435412	8.156432209	7.230706369	8.019671319	5.969803973	6.880361772	8.062948266	10.68071916	6.945873172	7.069112466	8.983053149	7.251577368	11.72454919	7.837385624	6.806091809	8.45243061	9.401389065	9.066470387	9.982028722	8.129560924	7.407075899	8.283073098	7.323326432	6.887362598	8.143152827	9.750403024	8.745041072	7.381618385	7.510521729	7.422391429	8.813818544	9.249145923	7.452679112	7.41802704070428	10.7854242010581	8.37281467852693	8.09587036609081	6.80428178567584	9.08860658355835	7.38332344057217	9.98002099443241	11.591864231038	10.3967273073171	8.15206362418665	7.84719607688761	8.83007925464199	8.17975392755005	7.67189687383065	8.24451765921099	8.74687973854632	7.02554715518824	7.06401218081594	7.66912079315961	6.98012003259401	8.15532928061764	7.29922526694452	6.76000406224775	7.48647135423118	6.88886025356491	6.97483958008251	6.7902681060979	7.14393311085942	10.6967399008106	7.80804395974894	6.83932466848232	7.39093807336718	7.64001315691659	8.70403807758018	6.62071546677408	7.94689818979866	7.24385548829616	6.83624311371418	10.0817743107895	9.41550948447841	6.56691883450607	8.7056156863919	8.11315459168096	7.6622121756558	7.84280304110456	7.88519822504504	7.95814920856911	7.19455594848233	7.58502800966026	8.91141036687724	7.31323284722444	9.2656345502339	6.54768665318926	8.00235118409761	8.63947987036862	7.30864605349046	8.11291163651627	8.51351225802632	8.18359882886974	7.34681510050833	6.73287617328635	9.74858681408322	9.42831063325945	6.95188305351608	6.90721527187818	7.64435988578021	6.53364222602462	6.86471966412771	7.64744773116112	11.8281340901246	8.72737357245826	6.93731044396577	10.3915244601545	8.13074885481852	9.76380661098002	9.30429268360614	8.82202800067339	10.4461441129693	10.3903642638332	8.61797022857633	8.68816756066701	7.25252080835738	8.24911170300555	7.32733000839277	7.91307496373835	7.97692103698821	6.68453144965593	9.00638701350952	10.4249626759132	9.37128440352124	8.85931331247347	7.15166721081751	7.73084244829486	7.90905927630804	6.20415437102671
OLFM4	8.571709951	7.072648559	4.083762212	4.386512147	9.882206189	7.639306631	7.124772163	7.428907649	7.538387506	6.566437449	8.192154887	6.55554927	9.303365811	6.360984695	6.970956762	10.17255704	3.933309971	3.493524774	4.022754347	5.056812539	7.546880009	6.914916247	5.595522745	4.551703458	7.107624227	4.505168847	6.956394376	6.105257162	3.640058179	6.712617808	4.641243864	7.105223042	3.585432583	4.575762221	8.789603553	10.93456739	4.45295427	6.527222704	7.166165466	4.582886661	8.635650203	7.035136453	10.53361798	6.792212959	8.890722859	6.815905392	8.376154797	5.15882354	4.955489608	5.867704238	6.556377197	6.689899815	5.637774085	4.092107559	8.859585618	7.252350031	5.767013861	6.234943048	8.307262539	8.799738561	8.168666625	6.962183096	4.598047995	4.270799613	10.03573054	9.395958541	7.796753012	8.071172353	7.968579637	8.385990438	8.118910015	5.052868576	6.194619301	7.775990718	11.53789037	9.182195982	8.875237465	11.5891035	10.13321069	8.747493159	10.92404075	8.547785815	8.32748132	9.626803437	8.701708976	8.255236267	4.742554407	7.538365703	10.07288066	7.981205262	8.031107303	5.368315778	9.768905455	8.083957828	6.082410772	9.311637864	6.04451862947057	7.63581160138082	6.12306982483294	7.70347625696802	7.52452961672832	7.42238476502195	5.13350694423663	7.63861883386986	10.0102901736352	5.80304197584026	9.02019957677822	6.90756835118965	4.96211909265957	10.8449075718168	7.83295390006335	3.87115731181031	5.24510731035556	10.3543951122259	5.65630036894674	5.95756004286538	8.60624526270959	11.2190209232684	9.96292849776739	7.76117678520018	9.3102112460118	3.84849822024133	7.45673605805963	5.78228665995004	6.88911367633184	7.18260294240796	6.89781163630132	8.02752477765865	7.21392115894009	6.47795054191753	5.12995497956038	7.17006864201405	12.264830571566	7.89200063423562	3.95939360594702	7.64948325763966	10.1338917097558	8.0156987596641	6.88205266075844	9.77823892248288	5.95571143550526	9.4618718908353	7.13218420179636	7.8423646103706	3.86270248650223	4.04665569872619	6.43098773994742	5.63264396559429	6.59813379454266	7.13519738293726	4.14530386997477	4.29180530344752	4.39853018981862	8.40121285554948	10.0109270137703	4.42868221068076	5.51254215764643	7.61900474464106	8.04524504906423	9.89374617680158	7.70084426341091	10.0185820588506	3.95243266498225	5.3539359965158	9.30331736584711	8.61725582760024	6.78632016502579	6.67619434723106	9.465179871755	4.00477407783851	10.4625999297599	9.67041103089597	8.1329556401203	9.30674690785192	7.00424640498893	7.63005000994053	5.82447649209413	5.29000374238634	7.1832262876176	7.54426283475542	8.98867833619753	8.50889637419633	6.91769966752509	3.55646426311779	5.60517683220263	10.0013986968801	7.7804912518005	7.40182697186601	5.43618413056399	4.0437923591299	8.44387346005025	6.87967435801917
TNFAIP6	9.448074379	8.95533969	9.712218846	11.06174135	9.094312723	10.2460559	9.680833529	8.110977998	8.82409195	8.845565121	9.794433832	10.30754455	9.425599432	8.238630603	10.23130304	10.22892323	9.282716277	9.758388894	8.04006389	10.8303542	9.819513767	9.064416972	10.36848868	6.75017028	9.912460742	8.240540163	9.088294926	9.649851542	10.09081902	9.302743402	7.451800635	7.058122949	9.178099794	9.563654135	8.8273366	9.555838277	9.261364464	9.531468969	8.516625365	9.85328145	10.31217752	9.797723925	9.431807607	8.918779762	9.745586111	10.32216892	9.344799512	11.07697082	10.05069549	10.62860263	9.527906899	8.557349766	9.450386868	8.134217449	8.313696842	9.295319631	8.940698241	9.832724209	9.144539063	7.728946619	10.0305896	10.12166415	7.153263414	8.468148747	7.4209784	8.218761284	9.693973253	9.120748402	8.479762154	9.376553984	9.319274362	9.070276051	9.364027611	9.959176327	9.931353848	10.39880705	8.642580039	10.29916616	10.60426335	9.46337201	10.22810841	10.26786608	9.734590043	8.439776936	9.539029669	9.430004093	9.440291669	9.838310959	10.82023314	9.362059028	11.20468124	8.15467562	10.07703888	9.466322036	9.399755539	9.423593006	9.33615653409011	10.0896452367728	10.3169307867083	7.43144552628441	7.15912559240063	10.6208734328826	8.69535807688162	10.1960128876279	11.1376825916659	9.63000509527557	9.17338056410249	10.264554250947	8.24550075129222	9.81884020030767	9.08999395827104	10.058505536223	9.6807896453548	10.4833585810973	9.67878548836787	9.98026473302395	8.73369817673439	9.70101421389218	9.54159818095384	8.07665122356586	8.81786844167694	8.43767207796931	8.36613092133448	8.54170916553323	9.0151361648794	10.9778633589486	7.88877770621857	9.65107178620693	9.24291618775405	9.72559390433983	7.52882019538129	8.94354060686297	11.0669039303239	9.86651101345526	8.76036463234739	9.69273680368175	9.59373616431584	8.00902950632947	8.79719594653015	8.91941448940662	7.90670859790948	8.34509025556067	9.3246858470312	8.07159389661351	8.92497717003477	8.18309401974166	10.1969335058701	9.56255206292926	9.91897247346591	8.07311091678135	8.87957801438524	9.10078220509521	6.23081774150263	10.0404673715337	9.34346875678694	8.49555684622609	8.80491046683754	10.2515224305872	8.8442319511546	10.2336109118932	8.39620112108195	10.401690847016	10.3792869087643	8.67816454815323	10.4885568728772	9.34524332290494	11.5151711019823	9.43031033021568	10.2581532406919	10.1122240756572	9.94326385161576	9.5734973329257	9.95064803210247	10.5668447581474	8.8584115984668	9.65295784252749	9.63846550453771	9.36908356757789	9.25596067220341	8.55697678156551	9.97163995386483	10.3245238377485	10.0513244619023	9.75014510989888	9.19914316954459	10.8921276174178	10.0786533067279	9.50144051250271	9.44986987720061	8.27726891700482	9.5403370017228	10.3489692988104
CAMP	7.613024411	7.641981236	6.745797669	7.436588824	7.766635734	6.952902076	7.781590562	7.158010879	8.030585995	7.581661758	7.699909631	7.692044829	8.282318441	7.2837065	6.886372568	8.969395453	6.516836511	8.277475938	6.12439028	7.268956124	7.937139374	6.805466617	7.170149473	7.391801798	8.212761667	8.227295553	6.928543108	7.556730226	6.737424668	7.700738569	5.713292846	7.420141455	7.085700461	8.249744764	8.536862162	7.92590069	6.582412673	7.474856945	7.79262855	6.611218932	8.306576595	7.952476563	8.769069298	8.355013904	8.195605353	8.312619261	7.801670872	6.866405187	7.38183504	7.058690339	7.53248001	7.434759859	8.516484747	8.293921715	8.514787553	7.54647634	7.560655425	8.211443458	7.381742065	7.95778776	8.204482428	6.491424618	7.977336011	6.862995023	8.686115866	8.989318428	8.226289148	7.445067479	7.874023836	7.533979537	7.506294921	6.765430304	6.446241496	7.181277257	9.343344478	8.803652296	7.423393521	9.769610374	8.701425523	7.351895666	8.396822662	8.703551417	8.742862348	7.988469887	8.052966927	7.571221062	7.238708293	7.012400493	7.885365775	8.042862502	6.935707256	6.531264823	8.056255093	7.347169742	6.888765879	7.605361895	7.54747188658542	8.15013766827439	7.76218537003118	7.28380551478253	8.23806006180747	7.278351780635	7.5772169909829	7.79084051317366	8.0863239887084	7.91498070377758	8.04057831164615	8.24248906008823	6.33788916548768	9.37067217560428	7.09691918318951	7.15725420454568	7.79688222738577	8.50649714194447	6.76509892700187	6.55533973772783	8.22104919542925	8.20068554375246	8.58982877162543	7.74464431620799	7.49683235578711	6.89227057089244	7.27349269346923	7.65961123687363	7.44474780504892	7.95709743461346	6.98555191579035	7.07176933959299	8.20525813480946	7.80896792626425	6.48524177400283	7.15825605804124	10.1290139030856	6.87861630935702	8.05099281929291	8.05706086925846	8.327811203846	8.68181989126177	7.50081355922755	8.36290704566362	6.15818957871701	7.55338397213503	6.82714551708775	7.90417808050339	7.18653216384777	7.60159619700886	7.60729620200698	7.10515848955772	8.82818219232969	7.86031117422246	6.98100345768668	6.6437294771363	7.04537020416703	6.87462071371842	8.00089176120771	7.8657803416167	8.27813128684211	8.13957348782955	7.72220301429064	7.70747732124819	7.1658434358713	7.21844973570714	7.22200177840234	7.57418576943746	9.53423451986241	7.27839030559461	8.63580725934104	6.65224148937137	8.93398525373249	7.56453403973133	8.10676441426794	7.9473560825684	7.40706078189083	7.49609328374662	6.7620939615166	7.90915230017014	6.20821801778452	7.42192675678231	7.10853872729851	7.83921203437519	8.5102354025849	8.2514471532191	7.87785380951179	7.409066625251	6.71909198164906	8.44180910729186	8.52808433472202	7.33570657122362	8.26163060046622	6.46611642744686	8.15488879274164	8.03872098319368
SIPA1L2	8.671327626	8.787139753	7.808836777	7.746776823	8.038225517	8.777846574	8.36707855	7.576119758	7.961826664	8.447304675	8.420173489	8.306376133	8.628180775	6.912076519	7.836858901	7.87483554	7.706070493	9.410654093	7.014057088	7.461638321	8.062042947	7.293187939	7.581039856	7.126807612	7.887937589	8.13426752	6.768758117	8.141259157	8.694792967	9.104329791	6.746406418	8.281666676	8.621852882	8.251163721	7.767630809	8.248523509	8.548830994	8.11052475	7.735166802	7.98323646	8.570808966	7.973873328	9.285509073	8.029081805	8.746993519	8.441487168	8.383625419	8.46638102	8.628654018	8.925394156	9.439425653	7.518181202	9.049508471	7.709786248	8.60420081	8.497267105	7.802744278	7.419261717	9.022455408	8.363846592	8.851896876	8.082572639	6.142116611	8.038394009	6.341726629	8.738605612	9.642410864	7.893212218	8.160325846	8.36102146	7.607988137	5.738300042	8.336345751	8.213531642	8.705228206	8.205108305	7.74497377	9.634543222	9.006032599	8.785845713	8.205580014	7.969928953	9.34582485	8.052581072	8.302253528	7.913075154	8.51800661	8.847156324	9.288189149	8.107873296	9.050053842	7.877825121	9.078684937	8.482565671	8.157044063	8.229987353	7.24321038492756	8.20425645869753	8.14525323431108	6.75318295386833	6.52944793368286	7.7232164068796	8.1908398825534	7.84019518772795	8.9580064327017	7.82110660452219	7.34902926974276	8.82072800613744	6.96065656200706	8.92357199291323	7.78714570542768	8.10626079302408	8.15632767482727	9.38719467800551	8.7186984814959	7.84642792059807	8.0903739741543	7.52761786247839	8.70237536182336	8.66960509023719	8.27244519402923	8.33561424129664	7.12758245929782	7.72964134685629	7.98554391914655	8.33318155812966	8.65072856434029	8.84162921045282	8.44598049507188	8.95254319109917	7.30579747479416	7.94764473002573	8.35129212497324	7.60743660643803	7.84735471320078	8.63406796997753	7.01890809986913	8.2270929857031	7.55915031181274	8.62106834743025	7.36290662679131	7.25268807883455	8.8090249325795	7.38481026935174	8.03868772403133	8.4035261440911	7.10093890864737	8.28787650242325	9.3219205429841	7.52189966171031	9.15356420624751	7.97931300504386	7.17449183893869	8.96641938108227	7.87240019159293	7.96644664107404	8.65731577006388	8.20845732237156	7.77278620946649	8.00452910829831	8.46375451270952	8.27941358160735	8.56198911315463	8.80497069807848	9.55190398465997	8.86627272388138	11.2216815039298	8.1817450628636	8.4610870575807	8.74100473822176	7.76853449371342	7.81778529411686	7.41119271574228	8.73075546173637	8.00207603349225	8.99665124746669	7.80651573746404	7.99697725181892	8.83198734157813	7.82309204213634	9.60733292178237	9.47294913507205	8.77436322259056	9.01435061927124	7.40710005567831	8.40963731391716	7.3514389508573	9.28691484894146	8.05486991981449	7.83719695807945	8.34379945611512	8.12593996901737
