	Lasso+Stepglm[both]	SVM	glmBoost+SVM	Ridge	Lasso+SVM	glmBoost+Ridge	Enet[alpha=0.1]	glmBoost+Enet[alpha=0.1]	Enet[alpha=0.2]	Enet[alpha=0.3]	glmBoost+Enet[alpha=0.3]	glmBoost+Enet[alpha=0.2]	Enet[alpha=0.4]	glmBoost+Enet[alpha=0.4]	Lasso+glmBoost	Enet[alpha=0.5]	glmBoost	glmBoost+Enet[alpha=0.5]	Enet[alpha=0.6]	glmBoost+Enet[alpha=0.6]	glmBoost+Enet[alpha=0.7]	glmBoost+Enet[alpha=0.8]	Enet[alpha=0.8]	Enet[alpha=0.9]	Lasso	Enet[alpha=0.7]	glmBoost+Enet[alpha=0.9]	glmBoost+Lasso	Lasso+plsRglm	glmBoost+plsRglm	glmBoost+Stepglm[forward]	Lasso+Stepglm[forward]	RF+SVM	Stepglm[forward]	plsRglm	RF+Ridge	RF+Enet[alpha=0.1]	RF+plsRglm	RF+Stepglm[forward]	RF+Enet[alpha=0.2]	RF+Enet[alpha=0.3]	RF+Enet[alpha=0.6]	RF+Lasso	RF+Enet[alpha=0.7]	RF+Enet[alpha=0.5]	RF+glmBoost	RF+Enet[alpha=0.9]	RF+Enet[alpha=0.4]	RF+Enet[alpha=0.8]	RF+Stepglm[both]	RF+Stepglm[backward]	Stepglm[both]+Ridge	Stepglm[backward]+Ridge	Stepglm[both]+plsRglm	Stepglm[backward]+plsRglm	Stepglm[both]+Enet[alpha=0.9]	Stepglm[backward]+Enet[alpha=0.9]	Stepglm[both]+Enet[alpha=0.1]	Stepglm[backward]+Enet[alpha=0.1]	Stepglm[both]+Enet[alpha=0.8]	Stepglm[backward]+Enet[alpha=0.8]	Stepglm[both]+Enet[alpha=0.2]	Stepglm[backward]+Enet[alpha=0.2]	Stepglm[both]+Lasso	Stepglm[backward]+Lasso	Stepglm[both]+Enet[alpha=0.6]	Stepglm[backward]+Enet[alpha=0.6]	Stepglm[both]+Enet[alpha=0.7]	Stepglm[backward]+Enet[alpha=0.7]	Lasso+Stepglm[backward]	Stepglm[both]	Stepglm[backward]	glmBoost+Stepglm[both]	glmBoost+Stepglm[backward]	Stepglm[both]+Enet[alpha=0.4]	Stepglm[backward]+Enet[alpha=0.4]	Stepglm[both]+Enet[alpha=0.3]	Stepglm[backward]+Enet[alpha=0.3]	Stepglm[both]+glmBoost	Stepglm[backward]+glmBoost	Stepglm[both]+Enet[alpha=0.5]	Stepglm[backward]+Enet[alpha=0.5]	glmBoost+RF	RF	Stepglm[both]+SVM	Stepglm[backward]+SVM	Stepglm[both]+RF	LDA	glmBoost+LDA	RF+LDA	Stepglm[both]+LDA	Stepglm[backward]+LDA	Lasso+LDA	XGBoost	Lasso+XGBoost	glmBoost+XGBoost	RF+XGBoost	Stepglm[both]+XGBoost	Stepglm[backward]+XGBoost	NaiveBayes	Lasso+NaiveBayes	glmBoost+NaiveBayes	RF+NaiveBayes	Stepglm[both]+NaiveBayes	Stepglm[backward]+NaiveBayes
GSM2612129	0.516644321958628	0.455745320262287	0.693597286298407	0.455745320262287	0.522090668897125	0.693597286298407	0.470515575417951	0.693597286298407	0.684063311599875	0.688835417561937	0.693597286298407	0.693597286298407	0.688835417561937	0.693597286298407	0.506079449999411	0.522090668897125	0.693597286298407	0.693597286298407	0.69342704064502	0.693597286298407	0.693597286298407	0.693597286298407	0.69342704064502	0.69342704064502	0.693597286298407	0.69342704064502	0.693597286298407	0.693597286298407	0.522090668897125	0.693597286298407	0.693597286298407	0.522090668897125	0.733430571046169	0.455745320262287	0.455745320262287	0.733430571046169	0.733430571046169	0.733430571046169	0.733430571046169	0.733430571046169	0.721221953680435	0.721221953680435	0.721221953680435	0.721221953680435	0.721221953680435	0.721221953680435	0.721221953680435	0.721221953680435	0.721221953680435	0.686248414028747	0.686248414028747	0.426770914769686	0.426770914769686	0.426770914769686	0.426770914769686	0.426770914769686	0.426770914769686	0.426770914769686	0.426770914769686	0.426770914769686	0.426770914769686	0.426770914769686	0.426770914769686	0.426770914769686	0.426770914769686	0.426770914769686	0.426770914769686	0.426770914769686	0.426770914769686	0.516644321958628	0.426770914769686	0.426770914769686	0.732449354253743	0.732449354253743	0.426770914769686	0.426770914769686	0.426770914769686	0.426770914769686	0.537878114435807	0.537878114435807	0.426770914769686	0.426770914769686	0.645356034551773	0.758529901993927	0.426770914769686	0.426770914769686	0.645356034551773	0.455745320262287	0.693597286298407	0.733430571046169	0.426770914769686	0.426770914769686	0.522090668897125	0.455745320262287	0.522090668897125	0.693597286298407	0.733430571046169	0.426770914769686	0.426770914769686	0.455745320262287	0.522090668897125	0.693597286298407	0.733430571046169	0.426770914769686	0.426770914769686
GSM2612130	0.726373707691856	0.527351960627634	0.761142252066726	0.527351960627634	0.683338094235109	0.761142252066726	0.543129639695916	0.761142252066726	0.751328108537957	0.765452097816405	0.761142252066726	0.761142252066726	0.765452097816405	0.761142252066726	0.648166371296495	0.683338094235109	0.761142252066726	0.761142252066726	0.746535585222385	0.761142252066726	0.761142252066726	0.761142252066726	0.746535585222385	0.746535585222385	0.761142252066726	0.746535585222385	0.761142252066726	0.761142252066726	0.683338094235109	0.761142252066726	0.761142252066726	0.683338094235109	0.640291966040914	0.527351960627634	0.527351960627634	0.640291966040914	0.640291966040914	0.640291966040914	0.640291966040914	0.640291966040914	0.647636114459471	0.647636114459471	0.647636114459471	0.647636114459471	0.647636114459471	0.647636114459471	0.647636114459471	0.647636114459471	0.647636114459471	0.62999017267506	0.62999017267506	0.553599325351263	0.553599325351263	0.553599325351263	0.553599325351263	0.553599325351263	0.553599325351263	0.553599325351263	0.553599325351263	0.553599325351263	0.553599325351263	0.553599325351263	0.553599325351263	0.553599325351263	0.553599325351263	0.553599325351263	0.553599325351263	0.553599325351263	0.553599325351263	0.726373707691856	0.553599325351263	0.553599325351263	0.776550307469716	0.776550307469716	0.553599325351263	0.553599325351263	0.553599325351263	0.553599325351263	0.651648761883579	0.651648761883579	0.553599325351263	0.553599325351263	0.685371579172053	0.707753147989686	0.553599325351263	0.553599325351263	0.685371579172053	0.527351960627634	0.761142252066726	0.640291966040914	0.553599325351263	0.553599325351263	0.683338094235109	0.527351960627634	0.683338094235109	0.761142252066726	0.640291966040914	0.553599325351263	0.553599325351263	0.527351960627634	0.683338094235109	0.761142252066726	0.640291966040914	0.553599325351263	0.553599325351263
GSM2612131	0.842483036109596	0.822049603039612	0.822546481886901	0.822049603039612	0.870573700071891	0.822546481886901	0.83027246146164	0.822546481886901	0.817340870643366	0.815944961728223	0.822546481886901	0.822546481886901	0.815944961728223	0.822546481886901	0.882103999372472	0.870573700071891	0.822546481886901	0.822546481886901	0.832420074093376	0.822546481886901	0.822546481886901	0.822546481886901	0.832420074093376	0.832420074093376	0.822546481886901	0.832420074093376	0.822546481886901	0.822546481886901	0.870573700071891	0.822546481886901	0.822546481886901	0.870573700071891	0.851834785025923	0.822049603039612	0.822049603039612	0.851834785025923	0.851834785025923	0.851834785025923	0.851834785025923	0.851834785025923	0.861324269176484	0.861324269176484	0.861324269176484	0.861324269176484	0.861324269176484	0.861324269176484	0.861324269176484	0.861324269176484	0.861324269176484	0.844068796927247	0.844068796927247	0.839289614107451	0.839289614107451	0.839289614107451	0.839289614107451	0.839289614107451	0.839289614107451	0.839289614107451	0.839289614107451	0.839289614107451	0.839289614107451	0.839289614107451	0.839289614107451	0.839289614107451	0.839289614107451	0.839289614107451	0.839289614107451	0.839289614107451	0.839289614107451	0.842483036109596	0.839289614107451	0.839289614107451	0.703657301240022	0.703657301240022	0.839289614107451	0.839289614107451	0.839289614107451	0.839289614107451	0.87303094256607	0.87303094256607	0.839289614107451	0.839289614107451	0.844070829480478	0.879447769528531	0.839289614107451	0.839289614107451	0.844070829480478	0.822049603039612	0.822546481886901	0.851834785025923	0.839289614107451	0.839289614107451	0.870573700071891	0.822049603039612	0.870573700071891	0.822546481886901	0.851834785025923	0.839289614107451	0.839289614107451	0.822049603039612	0.870573700071891	0.822546481886901	0.851834785025923	0.839289614107451	0.839289614107451
GSM2612132	0.836571453609406	0.855398520937074	0.713710504556117	0.855398520937074	0.833014955086691	0.713710504556117	0.885740137259889	0.713710504556117	0.725334477136663	0.709716860804039	0.713710504556117	0.713710504556117	0.709716860804039	0.713710504556117	0.83240680258563	0.833014955086691	0.713710504556117	0.713710504556117	0.712915296843235	0.713710504556117	0.713710504556117	0.713710504556117	0.712915296843235	0.712915296843235	0.713710504556117	0.712915296843235	0.713710504556117	0.713710504556117	0.833014955086691	0.713710504556117	0.713710504556117	0.833014955086691	0.704585818130637	0.855398520937074	0.855398520937074	0.704585818130637	0.704585818130637	0.704585818130637	0.704585818130637	0.704585818130637	0.663349351801423	0.663349351801423	0.663349351801423	0.663349351801423	0.663349351801423	0.663349351801423	0.663349351801423	0.663349351801423	0.663349351801423	0.77086372737893	0.77086372737893	0.881867808980078	0.881867808980078	0.881867808980078	0.881867808980078	0.881867808980078	0.881867808980078	0.881867808980078	0.881867808980078	0.881867808980078	0.881867808980078	0.881867808980078	0.881867808980078	0.881867808980078	0.881867808980078	0.881867808980078	0.881867808980078	0.881867808980078	0.881867808980078	0.836571453609406	0.881867808980078	0.881867808980078	0.690869450976418	0.690869450976418	0.881867808980078	0.881867808980078	0.881867808980078	0.881867808980078	0.846319812777561	0.846319812777561	0.881867808980078	0.881867808980078	0.606025594393192	0.646520028815478	0.881867808980078	0.881867808980078	0.606025594393192	0.855398520937074	0.713710504556117	0.704585818130637	0.881867808980078	0.881867808980078	0.833014955086691	0.855398520937074	0.833014955086691	0.713710504556117	0.704585818130637	0.881867808980078	0.881867808980078	0.855398520937074	0.833014955086691	0.713710504556117	0.704585818130637	0.881867808980078	0.881867808980078
GSM2612133	0.517902106196561	0.581561436271024	0.463170136621793	0.581561436271024	0.506411841212167	0.463170136621793	0.598574938766793	0.463170136621793	0.437162943466989	0.457395181823001	0.463170136621793	0.463170136621793	0.457395181823001	0.463170136621793	0.533607220851054	0.506411841212167	0.463170136621793	0.463170136621793	0.470603526335046	0.463170136621793	0.463170136621793	0.463170136621793	0.470603526335046	0.470603526335046	0.463170136621793	0.470603526335046	0.463170136621793	0.463170136621793	0.506411841212167	0.463170136621793	0.463170136621793	0.506411841212167	0.464590803321198	0.581561436271024	0.581561436271024	0.464590803321198	0.464590803321198	0.464590803321198	0.464590803321198	0.464590803321198	0.491236858281672	0.491236858281672	0.491236858281672	0.491236858281672	0.491236858281672	0.491236858281672	0.491236858281672	0.491236858281672	0.491236858281672	0.423584890422437	0.423584890422437	0.538910751768981	0.538910751768981	0.538910751768981	0.538910751768981	0.538910751768981	0.538910751768981	0.538910751768981	0.538910751768981	0.538910751768981	0.538910751768981	0.538910751768981	0.538910751768981	0.538910751768981	0.538910751768981	0.538910751768981	0.538910751768981	0.538910751768981	0.538910751768981	0.517902106196561	0.538910751768981	0.538910751768981	0.467568074351979	0.467568074351979	0.538910751768981	0.538910751768981	0.538910751768981	0.538910751768981	0.466342551834744	0.466342551834744	0.538910751768981	0.538910751768981	0.481332254425158	0.550657905524472	0.538910751768981	0.538910751768981	0.481332254425158	0.581561436271024	0.463170136621793	0.464590803321198	0.538910751768981	0.538910751768981	0.506411841212167	0.581561436271024	0.506411841212167	0.463170136621793	0.464590803321198	0.538910751768981	0.538910751768981	0.581561436271024	0.506411841212167	0.463170136621793	0.464590803321198	0.538910751768981	0.538910751768981
GSM2612134	0.478842005162693	0.379249859082545	0.558990931262281	0.379249859082545	0.451488558888084	0.558990931262281	0.412133332713405	0.558990931262281	0.588578229104646	0.575970054621784	0.558990931262281	0.558990931262281	0.575970054621784	0.558990931262281	0.433490025274193	0.451488558888084	0.558990931262281	0.558990931262281	0.56055438398125	0.558990931262281	0.558990931262281	0.558990931262281	0.56055438398125	0.56055438398125	0.558990931262281	0.56055438398125	0.558990931262281	0.558990931262281	0.451488558888084	0.558990931262281	0.558990931262281	0.451488558888084	0.602885269655827	0.379249859082545	0.379249859082545	0.602885269655827	0.602885269655827	0.602885269655827	0.602885269655827	0.602885269655827	0.615777151732719	0.615777151732719	0.615777151732719	0.615777151732719	0.615777151732719	0.615777151732719	0.615777151732719	0.615777151732719	0.615777151732719	0.70055106913972	0.70055106913972	0.464020239971732	0.464020239971732	0.464020239971732	0.464020239971732	0.464020239971732	0.464020239971732	0.464020239971732	0.464020239971732	0.464020239971732	0.464020239971732	0.464020239971732	0.464020239971732	0.464020239971732	0.464020239971732	0.464020239971732	0.464020239971732	0.464020239971732	0.464020239971732	0.478842005162693	0.464020239971732	0.464020239971732	0.630976786088033	0.630976786088033	0.464020239971732	0.464020239971732	0.464020239971732	0.464020239971732	0.455432600070583	0.455432600070583	0.464020239971732	0.464020239971732	0.570324121412584	0.59822883147028	0.464020239971732	0.464020239971732	0.570324121412583	0.379249859082545	0.558990931262281	0.602885269655827	0.464020239971732	0.464020239971732	0.451488558888084	0.379249859082545	0.451488558888084	0.558990931262281	0.602885269655827	0.464020239971732	0.464020239971732	0.379249859082545	0.451488558888084	0.558990931262281	0.602885269655827	0.464020239971732	0.464020239971732
GSM2612135	0.916509130516013	0.931175781238261	0.85830415650678	0.931175781238261	0.938511474116307	0.85830415650678	0.956043741026441	0.85830415650678	0.859606270036068	0.857152365062025	0.85830415650678	0.85830415650678	0.857152365062025	0.85830415650678	0.92493854127555	0.938511474116307	0.85830415650678	0.85830415650678	0.852395074603257	0.85830415650678	0.85830415650678	0.85830415650678	0.852395074603257	0.852395074603257	0.85830415650678	0.852395074603257	0.85830415650678	0.85830415650678	0.938511474116307	0.85830415650678	0.85830415650678	0.938511474116307	0.723887268878873	0.931175781238261	0.931175781238261	0.723887268878873	0.723887268878873	0.723887268878873	0.723887268878873	0.723887268878873	0.694861571941159	0.694861571941159	0.694861571941159	0.694861571941159	0.694861571941159	0.694861571941159	0.694861571941159	0.694861571941159	0.694861571941159	0.666985856285117	0.666985856285117	0.916125719108943	0.916125719108943	0.916125719108943	0.916125719108943	0.916125719108943	0.916125719108943	0.916125719108943	0.916125719108943	0.916125719108943	0.916125719108943	0.916125719108943	0.916125719108943	0.916125719108943	0.916125719108943	0.916125719108943	0.916125719108943	0.916125719108943	0.916125719108943	0.916509130516013	0.916125719108943	0.916125719108943	0.866361148511083	0.866361148511083	0.916125719108943	0.916125719108943	0.916125719108943	0.916125719108943	0.904742052992444	0.904742052992444	0.916125719108943	0.916125719108943	0.748842227824469	0.73003945318588	0.916125719108943	0.916125719108943	0.748842227824469	0.931175781238261	0.85830415650678	0.723887268878873	0.916125719108943	0.916125719108943	0.938511474116307	0.931175781238261	0.938511474116307	0.85830415650678	0.723887268878873	0.916125719108943	0.916125719108943	0.931175781238261	0.938511474116307	0.85830415650678	0.723887268878873	0.916125719108943	0.916125719108943
GSM2612136	0.952442761624152	0.932404343727569	0.918213991763222	0.932404343727569	0.940797470075935	0.918213991763222	0.926781811373995	0.918213991763222	0.900232347120601	0.907627114375405	0.918213991763222	0.918213991763222	0.907627114375405	0.918213991763222	0.949337260598825	0.940797470075935	0.918213991763222	0.918213991763222	0.915176794223703	0.918213991763222	0.918213991763222	0.918213991763222	0.915176794223703	0.915176794223703	0.918213991763222	0.915176794223703	0.918213991763222	0.918213991763222	0.940797470075935	0.918213991763222	0.918213991763222	0.940797470075935	0.959657670926067	0.932404343727569	0.932404343727569	0.959657670926067	0.959657670926067	0.959657670926067	0.959657670926067	0.959657670926067	0.960263165597406	0.960263165597406	0.960263165597406	0.960263165597406	0.960263165597406	0.960263165597406	0.960263165597406	0.960263165597406	0.960263165597406	0.934780078598385	0.934780078598385	0.954478619041168	0.954478619041168	0.954478619041168	0.954478619041168	0.954478619041168	0.954478619041168	0.954478619041168	0.954478619041168	0.954478619041168	0.954478619041168	0.954478619041168	0.954478619041168	0.954478619041168	0.954478619041168	0.954478619041168	0.954478619041168	0.954478619041168	0.954478619041168	0.952442761624152	0.954478619041168	0.954478619041168	0.899222125067627	0.899222125067627	0.954478619041168	0.954478619041168	0.954478619041168	0.954478619041168	0.963730522417693	0.963730522417693	0.954478619041168	0.954478619041168	0.928241346585551	0.953394652903156	0.954478619041168	0.954478619041168	0.928241346585551	0.932404343727569	0.918213991763222	0.959657670926067	0.954478619041168	0.954478619041168	0.940797470075935	0.932404343727569	0.940797470075935	0.918213991763222	0.959657670926067	0.954478619041168	0.954478619041168	0.932404343727569	0.940797470075935	0.918213991763222	0.959657670926067	0.954478619041168	0.954478619041168
GSM2612137	0.733235733097336	0.7907602904952	0.839305699025316	0.7907602904952	0.751490792885537	0.839305699025316	0.815836232548754	0.839305699025316	0.838880555265659	0.8454598618091	0.839305699025316	0.839305699025316	0.8454598618091	0.839305699025316	0.770179266615312	0.751490792885537	0.839305699025316	0.839305699025316	0.848960876254313	0.839305699025316	0.839305699025316	0.839305699025316	0.848960876254313	0.848960876254313	0.839305699025316	0.848960876254313	0.839305699025316	0.839305699025316	0.751490792885537	0.839305699025316	0.839305699025316	0.751490792885537	0.875985287274755	0.7907602904952	0.7907602904952	0.875985287274755	0.875985287274755	0.875985287274755	0.875985287274755	0.875985287274755	0.864282468090254	0.864282468090254	0.864282468090254	0.864282468090254	0.864282468090254	0.864282468090254	0.864282468090254	0.864282468090254	0.864282468090254	0.90896738869749	0.90896738869749	0.822649832598019	0.822649832598019	0.822649832598019	0.822649832598019	0.822649832598019	0.822649832598019	0.822649832598019	0.822649832598019	0.822649832598019	0.822649832598019	0.822649832598019	0.822649832598019	0.822649832598019	0.822649832598019	0.822649832598019	0.822649832598019	0.822649832598019	0.822649832598019	0.733235733097336	0.822649832598019	0.822649832598019	0.778687570690431	0.778687570690431	0.822649832598019	0.822649832598019	0.822649832598019	0.822649832598019	0.768277147713496	0.768277147713496	0.822649832598019	0.822649832598019	0.891661168601457	0.83056408915763	0.822649832598019	0.822649832598019	0.891661168601458	0.7907602904952	0.839305699025316	0.875985287274755	0.822649832598019	0.822649832598019	0.751490792885537	0.7907602904952	0.751490792885537	0.839305699025316	0.875985287274755	0.822649832598019	0.822649832598019	0.7907602904952	0.751490792885537	0.839305699025316	0.875985287274755	0.822649832598019	0.822649832598019
GSM2612138	0.92951370871495	0.922624129695554	0.941734807743556	0.922624129695554	0.928590161028653	0.941734807743556	0.90445093626546	0.941734807743556	0.943836521332415	0.94113935263844	0.941734807743556	0.941734807743556	0.94113935263844	0.941734807743556	0.925639993788195	0.928590161028653	0.941734807743556	0.941734807743556	0.939623983769988	0.941734807743556	0.941734807743556	0.941734807743556	0.939623983769988	0.939623983769988	0.941734807743556	0.939623983769988	0.941734807743556	0.941734807743556	0.928590161028653	0.941734807743556	0.941734807743556	0.928590161028653	0.883936937913355	0.922624129695554	0.922624129695554	0.883936937913355	0.883936937913355	0.883936937913355	0.883936937913355	0.883936937913355	0.89525185713225	0.89525185713225	0.89525185713225	0.89525185713225	0.89525185713225	0.89525185713225	0.89525185713225	0.89525185713225	0.89525185713225	0.868559902010767	0.868559902010767	0.893378451614961	0.893378451614961	0.893378451614961	0.893378451614961	0.893378451614961	0.893378451614961	0.893378451614961	0.893378451614961	0.893378451614961	0.893378451614961	0.893378451614961	0.893378451614961	0.893378451614961	0.893378451614961	0.893378451614961	0.893378451614961	0.893378451614961	0.893378451614961	0.92951370871495	0.893378451614961	0.893378451614961	0.94614201989949	0.94614201989949	0.893378451614961	0.893378451614961	0.893378451614961	0.893378451614961	0.879957501642341	0.879957501642341	0.893378451614961	0.893378451614961	0.90027547550491	0.933975949631423	0.893378451614961	0.893378451614961	0.90027547550491	0.922624129695554	0.941734807743556	0.883936937913355	0.893378451614961	0.893378451614961	0.928590161028653	0.922624129695554	0.928590161028653	0.941734807743556	0.883936937913355	0.893378451614961	0.893378451614961	0.922624129695554	0.928590161028653	0.941734807743556	0.883936937913355	0.893378451614961	0.893378451614961
GSM2612139	0.865191528073186	0.80103863100311	0.839485749553932	0.80103863100311	0.850556442030468	0.839485749553932	0.834090032458648	0.839485749553932	0.82298208807849	0.823055816979467	0.839485749553932	0.839485749553932	0.823055816979467	0.839485749553932	0.842542101012504	0.850556442030468	0.839485749553932	0.839485749553932	0.824186477280614	0.839485749553932	0.839485749553932	0.839485749553932	0.824186477280614	0.824186477280614	0.839485749553932	0.824186477280614	0.839485749553932	0.839485749553932	0.850556442030468	0.839485749553932	0.839485749553932	0.850556442030468	0.905498302821134	0.80103863100311	0.80103863100311	0.905498302821134	0.905498302821134	0.905498302821134	0.905498302821134	0.905498302821134	0.885989701344992	0.885989701344992	0.885989701344992	0.885989701344992	0.885989701344992	0.885989701344992	0.885989701344992	0.885989701344992	0.885989701344992	0.844746768607049	0.844746768607049	0.841135736574743	0.841135736574743	0.841135736574743	0.841135736574743	0.841135736574743	0.841135736574743	0.841135736574743	0.841135736574743	0.841135736574743	0.841135736574743	0.841135736574743	0.841135736574743	0.841135736574743	0.841135736574743	0.841135736574743	0.841135736574743	0.841135736574743	0.841135736574743	0.865191528073186	0.841135736574743	0.841135736574743	0.847338190169267	0.847338190169267	0.841135736574743	0.841135736574743	0.841135736574743	0.841135736574743	0.864271714134105	0.864271714134105	0.841135736574743	0.841135736574743	0.82087275547156	0.886439600973814	0.841135736574743	0.841135736574743	0.82087275547156	0.80103863100311	0.839485749553932	0.905498302821134	0.841135736574743	0.841135736574743	0.850556442030468	0.80103863100311	0.850556442030468	0.839485749553932	0.905498302821134	0.841135736574743	0.841135736574743	0.80103863100311	0.850556442030468	0.839485749553932	0.905498302821134	0.841135736574743	0.841135736574743
GSM2612140	0.957429693874235	0.97343338257813	0.95494972848401	0.97343338257813	0.970918163277177	0.95494972848401	0.965603496032009	0.95494972848401	0.966334392782175	0.961840665645302	0.95494972848401	0.95494972848401	0.961840665645302	0.95494972848401	0.960017089689424	0.970918163277177	0.95494972848401	0.95494972848401	0.955528703903973	0.95494972848401	0.95494972848401	0.95494972848401	0.955528703903973	0.955528703903973	0.95494972848401	0.955528703903973	0.95494972848401	0.95494972848401	0.970918163277177	0.95494972848401	0.95494972848401	0.970918163277177	0.86607054426047	0.97343338257813	0.97343338257813	0.86607054426047	0.86607054426047	0.86607054426047	0.86607054426047	0.86607054426047	0.87098060220314	0.87098060220314	0.87098060220314	0.87098060220314	0.87098060220314	0.87098060220314	0.87098060220314	0.87098060220314	0.87098060220314	0.854456190908702	0.854456190908702	0.937611736662853	0.937611736662853	0.937611736662853	0.937611736662853	0.937611736662853	0.937611736662853	0.937611736662853	0.937611736662853	0.937611736662853	0.937611736662853	0.937611736662853	0.937611736662853	0.937611736662853	0.937611736662853	0.937611736662853	0.937611736662853	0.937611736662853	0.937611736662853	0.957429693874235	0.937611736662853	0.937611736662853	0.962306663322044	0.962306663322044	0.937611736662853	0.937611736662853	0.937611736662853	0.937611736662853	0.925885725439528	0.925885725439528	0.937611736662853	0.937611736662853	0.903573960185703	0.903738091638362	0.937611736662853	0.937611736662853	0.903573960185703	0.97343338257813	0.95494972848401	0.86607054426047	0.937611736662853	0.937611736662853	0.970918163277177	0.97343338257813	0.970918163277177	0.95494972848401	0.86607054426047	0.937611736662853	0.937611736662853	0.97343338257813	0.970918163277177	0.95494972848401	0.86607054426047	0.937611736662853	0.937611736662853
GSM2612141	0.971726312445456	0.981325784386032	0.974876170618418	0.981325784386032	0.97282918062987	0.974876170618418	0.984771023467728	0.974876170618418	0.973914776837206	0.973544895484761	0.974876170618418	0.974876170618418	0.973544895484761	0.974876170618418	0.974990070128823	0.97282918062987	0.974876170618418	0.974876170618418	0.974375559473478	0.974876170618418	0.974876170618418	0.974876170618418	0.974375559473478	0.974375559473478	0.974876170618418	0.974375559473478	0.974876170618418	0.974876170618418	0.97282918062987	0.974876170618418	0.974876170618418	0.97282918062987	0.959637664274602	0.981325784386032	0.981325784386032	0.959637664274602	0.959637664274602	0.959637664274602	0.959637664274602	0.959637664274602	0.952572503407216	0.952572503407216	0.952572503407216	0.952572503407216	0.952572503407216	0.952572503407216	0.952572503407216	0.952572503407216	0.952572503407216	0.950932149633729	0.950932149633729	0.980949048778236	0.980949048778236	0.980949048778236	0.980949048778236	0.980949048778236	0.980949048778236	0.980949048778236	0.980949048778236	0.980949048778236	0.980949048778236	0.980949048778236	0.980949048778236	0.980949048778236	0.980949048778236	0.980949048778236	0.980949048778236	0.980949048778236	0.980949048778236	0.971726312445456	0.980949048778236	0.980949048778236	0.959673910374812	0.959673910374812	0.980949048778236	0.980949048778236	0.980949048778236	0.980949048778236	0.976950332915844	0.976950332915844	0.980949048778236	0.980949048778236	0.910490165473144	0.949694770427998	0.980949048778236	0.980949048778236	0.910490165473144	0.981325784386032	0.974876170618418	0.959637664274602	0.980949048778236	0.980949048778236	0.97282918062987	0.981325784386032	0.97282918062987	0.974876170618418	0.959637664274602	0.980949048778236	0.980949048778236	0.981325784386032	0.97282918062987	0.974876170618418	0.959637664274602	0.980949048778236	0.980949048778236
GSM2612142	0.705609600148407	0.743153242068953	0.7637859542538	0.743153242068953	0.720193328557435	0.7637859542538	0.721567260882945	0.7637859542538	0.740140734674015	0.749381998348639	0.7637859542538	0.7637859542538	0.749381998348639	0.7637859542538	0.719204309409127	0.720193328557435	0.7637859542538	0.7637859542538	0.749738794672191	0.7637859542538	0.7637859542538	0.7637859542538	0.749738794672191	0.749738794672191	0.7637859542538	0.749738794672191	0.7637859542538	0.7637859542538	0.720193328557435	0.7637859542538	0.7637859542538	0.720193328557435	0.827872042852176	0.743153242068953	0.743153242068953	0.827872042852176	0.827872042852176	0.827872042852176	0.827872042852176	0.827872042852176	0.821368607153375	0.821368607153375	0.821368607153375	0.821368607153375	0.821368607153375	0.821368607153375	0.821368607153375	0.821368607153375	0.821368607153375	0.879743175340161	0.879743175340161	0.726499467161864	0.726499467161864	0.726499467161864	0.726499467161864	0.726499467161864	0.726499467161864	0.726499467161864	0.726499467161864	0.726499467161864	0.726499467161864	0.726499467161864	0.726499467161864	0.726499467161864	0.726499467161864	0.726499467161864	0.726499467161864	0.726499467161864	0.726499467161864	0.705609600148407	0.726499467161864	0.726499467161864	0.594872504451772	0.594872504451772	0.726499467161864	0.726499467161864	0.726499467161864	0.726499467161864	0.771092274802445	0.771092274802445	0.726499467161864	0.726499467161864	0.826214496982182	0.809225184262905	0.726499467161864	0.726499467161864	0.826214496982182	0.743153242068953	0.7637859542538	0.827872042852176	0.726499467161864	0.726499467161864	0.720193328557435	0.743153242068953	0.720193328557435	0.7637859542538	0.827872042852176	0.726499467161864	0.726499467161864	0.743153242068953	0.720193328557435	0.7637859542538	0.827872042852176	0.726499467161864	0.726499467161864
